,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,date,Request.hour,Request.timeslot,Supply,Demand,Duration
242,6139,Airport,24,Trip Completed,7/15/16 15:45,7/15/16 16:40,7/15/16,15,Afternoon,supply,demand,55
243,6333,Airport,24,Trip Completed,7/15/16 18:41,7/15/16 19:53,7/15/16,18,Evening,supply,demand,72
244,773,City,25,Trip Completed,7/11/16 16:23,7/11/16 17:21,7/11/16,16,Afternoon,supply,demand,58
245,1123,City,25,Trip Completed,7/11/16 20:20,7/11/16 21:18,7/11/16,20,Evening,supply,demand,58
246,2667,Airport,25,Trip Completed,7/12/16 23:35,7/13/16 0:40,7/12/16,23,Night,supply,demand,65
247,2833,City,25,Trip Completed,7/13/16 5:27,7/13/16 6:19,7/13/16,5,Early Morning,supply,demand,51
248,3396,City,25,Trip Completed,7/13/16 14:59,7/13/16 15:57,7/13/16,14,Afternoon,supply,demand,58
249,3590,City,25,Trip Completed,7/13/16 18:31,7/13/16 19:31,7/13/16,18,Evening,supply,demand,60
250,3762,City,25,Trip Completed,7/13/16 20:38,7/13/16 21:21,7/13/16,20,Evening,supply,demand,43
251,4566,City,25,Trip Completed,7/14/16 9:48,7/14/16 10:22,7/14/16,9,Morning,supply,demand,33
252,4862,City,25,Trip Completed,7/14/16 17:37,7/14/16 18:41,7/14/16,17,Evening,supply,demand,63
253,5564,Airport,25,Trip Completed,7/15/16 5:41,7/15/16 6:53,7/15/16,5,Early Morning,supply,demand,72
254,6187,City,25,Trip Completed,7/15/16 17:11,7/15/16 18:08,7/15/16,17,Evening,supply,demand,57
255,6642,City,25,Trip Completed,7/15/16 22:07,7/15/16 22:54,7/15/16,22,Night,supply,demand,46
256,322,City,26,Trip Completed,7/11/16 7:31,7/11/16 8:10,7/11/16,7,Early Morning,supply,demand,39
257,793,City,26,Trip Completed,7/11/16 17:04,7/11/16 18:06,7/11/16,17,Evening,supply,demand,62
258,898,Airport,26,Trip Completed,7/11/16 18:14,7/11/16 19:09,7/11/16,18,Evening,supply,demand,55
259,1258,City,26,Trip Completed,7/11/16 21:51,7/11/16 23:00,7/11/16,21,Night,supply,demand,69
260,2832,City,26,Trip Completed,7/13/16 5:20,7/13/16 6:14,7/13/16,5,Early Morning,supply,demand,53
261,3139,City,26,Trip Completed,7/13/16 8:54,7/13/16 9:22,7/13/16,8,Morning,supply,demand,28
262,3438,City,26,Trip Completed,7/13/16 16:12,7/13/16 17:13,7/13/16,16,Afternoon,supply,demand,60
263,3966,Airport,26,Trip Completed,7/13/16 22:50,7/13/16 23:27,7/13/16,22,Night,supply,demand,37
264,6401,Airport,26,Trip Completed,7/15/16 19:33,7/15/16 20:16,7/15/16,19,Evening,supply,demand,43
265,204,City,27,Trip Completed,7/11/16 6:04,7/11/16 6:44,7/11/16,6,Early Morning,supply,demand,40
266,632,Airport,27,Trip Completed,7/11/16 12:20,7/11/16 13:10,7/11/16,12,Morning,supply,demand,50
267,763,City,27,Trip Completed,7/11/16 16:19,7/11/16 17:25,7/11/16,16,Afternoon,supply,demand,66
268,1786,Airport,27,Trip Completed,7/12/16 9:03,7/12/16 9:58,7/12/16,9,Morning,supply,demand,55
269,1968,City,27,Trip Completed,7/12/16 12:10,7/12/16 12:49,7/12/16,12,Morning,supply,demand,39
270,2088,Airport,27,Trip Completed,7/12/16 15:51,7/12/16 17:02,7/12/16,15,Afternoon,supply,demand,71
271,2473,Airport,27,Trip Completed,7/12/16 20:43,7/12/16 21:20,7/12/16,20,Evening,supply,demand,37
272,2869,Airport,27,Trip Completed,7/13/16 5:50,7/13/16 6:27,7/13/16,5,Early Morning,supply,demand,36
273,3742,Airport,27,Trip Completed,7/13/16 20:24,7/13/16 20:48,7/13/16,20,Evening,supply,demand,23
274,4440,Airport,27,Trip Completed,7/14/16 8:26,7/14/16 9:00,7/14/16,8,Morning,supply,demand,34
275,5234,City,27,Trip Completed,7/14/16 21:09,7/14/16 21:52,7/14/16,21,Night,supply,demand,42
276,6354,Airport,27,Trip Completed,7/15/16 18:59,7/15/16 19:35,7/15/16,18,Evening,supply,demand,36
277,6638,City,27,Trip Completed,7/15/16 21:59,7/15/16 23:13,7/15/16,21,Night,supply,demand,74
278,84,City,28,Trip Completed,7/11/16 4:50,7/11/16 5:26,7/11/16,4,Early Morning,supply,demand,36
279,1199,City,28,Trip Completed,7/11/16 21:17,7/11/16 21:53,7/11/16,21,Night,supply,demand,36
280,1676,Airport,28,Trip Completed,7/12/16 7:44,7/12/16 8:40,7/12/16,7,Early Morning,supply,demand,56
281,2774,City,28,Trip Completed,7/13/16 4:33,7/13/16 5:13,7/13/16,4,Early Morning,supply,demand,40
282,3220,Airport,28,Trip Completed,7/13/16 9:51,7/13/16 10:24,7/13/16,9,Morning,supply,demand,32
283,3718,Airport,28,Trip Completed,7/13/16 19:56,7/13/16 20:47,7/13/16,19,Evening,supply,demand,50
284,4904,Airport,28,Trip Completed,7/14/16 18:02,7/14/16 18:58,7/14/16,18,Evening,supply,demand,56
285,6527,Airport,28,Trip Completed,7/15/16 20:54,7/15/16 21:53,7/15/16,20,Evening,supply,demand,59
286,6710,City,28,Trip Completed,7/15/16 23:02,7/16/16 0:12,7/15/16,23,Night,supply,demand,69
287,1584,Airport,29,Trip Completed,7/12/16 6:26,7/12/16 7:18,7/12/16,6,Early Morning,supply,demand,52
288,1966,Airport,29,Trip Completed,7/12/16 12:05,7/12/16 13:12,7/12/16,12,Morning,supply,demand,67
289,2827,City,29,Trip Completed,7/13/16 5:18,7/13/16 6:18,7/13/16,5,Early Morning,supply,demand,59
290,2945,Airport,29,Trip Completed,7/13/16 6:34,7/13/16 7:28,7/13/16,6,Early Morning,supply,demand,53
291,3365,City,29,Trip Completed,7/13/16 13:47,7/13/16 14:51,7/13/16,13,Afternoon,supply,demand,64
292,3548,Airport,29,Trip Completed,7/13/16 18:07,7/13/16 19:12,7/13/16,18,Evening,supply,demand,64
293,3753,City,29,Trip Completed,7/13/16 20:30,7/13/16 21:42,7/13/16,20,Evening,supply,demand,72
294,4569,Airport,29,Trip Completed,7/14/16 9:48,7/14/16 10:49,7/14/16,9,Morning,supply,demand,61
295,6309,Airport,29,Trip Completed,7/15/16 18:29,7/15/16 19:42,7/15/16,18,Evening,supply,demand,72
296,6437,City,29,Trip Completed,7/15/16 19:53,7/15/16 20:26,7/15/16,19,Evening,supply,demand,32
297,517,Airport,30,Trip Completed,7/11/16 9:45,7/11/16 10:24,7/11/16,9,Morning,supply,demand,39
298,1406,Airport,30,Trip Completed,7/12/16 3:02,7/12/16 3:55,7/12/16,3,Late Night,supply,demand,53
299,1643,Airport,30,Trip Completed,7/12/16 7:18,7/12/16 8:10,7/12/16,7,Early Morning,supply,demand,52
300,2108,Airport,30,Trip Completed,7/12/16 16:14,7/12/16 16:48,7/12/16,16,Afternoon,supply,demand,34
301,2647,City,30,Trip Completed,7/12/16 22:46,7/12/16 23:18,7/12/16,22,Night,supply,demand,32
302,3129,City,30,Trip Completed,7/13/16 8:41,7/13/16 9:41,7/13/16,8,Morning,supply,demand,59
303,3738,Airport,30,Trip Completed,7/13/16 20:15,7/13/16 20:55,7/13/16,20,Evening,supply,demand,39
304,4422,Airport,30,Trip Completed,7/14/16 8:13,7/14/16 9:13,7/14/16,8,Morning,supply,demand,59
305,4790,City,30,Trip Completed,7/14/16 16:43,7/14/16 17:56,7/14/16,16,Afternoon,supply,demand,72
306,5496,City,30,Trip Completed,7/15/16 4:59,7/15/16 5:34,7/15/16,4,Early Morning,supply,demand,34
307,6484,Airport,30,Trip Completed,7/15/16 20:19,7/15/16 21:01,7/15/16,20,Evening,supply,demand,41
308,6731,Airport,30,Trip Completed,7/15/16 23:23,7/16/16 0:11,7/15/16,23,Night,supply,demand,48
309,629,Airport,31,Trip Completed,7/11/16 12:14,7/11/16 13:00,7/11/16,12,Morning,supply,demand,46
310,745,Airport,31,Trip Completed,7/11/16 15:48,7/11/16 16:45,7/11/16,15,Afternoon,supply,demand,57
311,1064,City,31,Trip Completed,7/11/16 19:53,7/11/16 20:31,7/11/16,19,Evening,supply,demand,38
312,1886,Airport,31,Trip Completed,7/12/16 10:10,7/12/16 10:35,7/12/16,10,Morning,supply,demand,25
313,5608,Airport,31,Trip Completed,7/15/16 6:18,7/15/16 7:07,7/15/16,6,Early Morning,supply,demand,48
314,5877,City,31,Trip Completed,7/15/16 9:37,7/15/16 10:08,7/15/16,9,Morning,supply,demand,30
315,6100,Airport,31,Trip Completed,7/15/16 14:44,7/15/16 15:41,7/15/16,14,Afternoon,supply,demand,56
316,6659,Airport,31,Trip Completed,7/15/16 22:15,7/15/16 23:07,7/15/16,22,Night,supply,demand,52
317,2162,Airport,32,Trip Completed,7/12/16 17:34,7/12/16 18:33,7/12/16,17,Evening,supply,demand,59
318,3294,Airport,32,Trip Completed,7/13/16 11:23,7/13/16 12:14,7/13/16,11,Morning,supply,demand,50
319,3686,City,32,Trip Completed,7/13/16 19:33,7/13/16 20:34,7/13/16,19,Evening,supply,demand,61
320,4784,City,32,Trip Completed,7/14/16 16:41,7/14/16 17:15,7/14/16,16,Afternoon,supply,demand,33
321,5896,City,32,Trip Completed,7/15/16 9:47,7/15/16 10:32,7/15/16,9,Morning,supply,demand,45
322,6190,City,32,Trip Completed,7/15/16 17:11,7/15/16 17:55,7/15/16,17,Evening,supply,demand,44
323,6551,City,32,Trip Completed,7/15/16 21:03,7/15/16 22:17,7/15/16,21,Night,supply,demand,74
324,145,City,33,Trip Completed,7/11/16 5:32,7/11/16 6:37,7/11/16,5,Early Morning,supply,demand,65
325,735,City,33,Trip Completed,7/11/16 15:27,7/11/16 16:32,7/11/16,15,Afternoon,supply,demand,65
326,918,Airport,33,Trip Completed,7/11/16 18:22,7/11/16 19:04,7/11/16,18,Evening,supply,demand,42
327,1478,City,33,Trip Completed,7/12/16 5:16,7/12/16 6:13,7/12/16,5,Early Morning,supply,demand,57
328,1957,City,33,Trip Completed,7/12/16 11:45,7/12/16 12:55,7/12/16,11,Morning,supply,demand,70
329,3097,City,33,Trip Completed,7/13/16 8:15,7/13/16 9:12,7/13/16,8,Morning,supply,demand,57
330,3981,Airport,33,Trip Completed,7/13/16 23:13,7/13/16 23:38,7/13/16,23,Night,supply,demand,24
331,4175,City,33,Trip Completed,7/14/16 5:11,7/14/16 6:15,7/14/16,5,Early Morning,supply,demand,64
332,6237,City,33,Trip Completed,7/15/16 17:50,7/15/16 18:49,7/15/16,17,Evening,supply,demand,58
333,738,City,34,Trip Completed,7/11/16 15:30,7/11/16 16:44,7/11/16,15,Afternoon,supply,demand,74
334,2731,City,34,Trip Completed,7/13/16 2:38,7/13/16 3:16,7/13/16,2,Late Night,supply,demand,38
335,2863,Airport,34,Trip Completed,7/13/16 5:46,7/13/16 6:22,7/13/16,5,Early Morning,supply,demand,35
336,3528,Airport,34,Trip Completed,7/13/16 17:50,7/13/16 18:17,7/13/16,17,Evening,supply,demand,26
337,4653,City,34,Trip Completed,7/14/16 11:58,7/14/16 12:55,7/14/16,11,Morning,supply,demand,56
338,5042,City,34,Trip Completed,7/14/16 19:21,7/14/16 20:05,7/14/16,19,Evening,supply,demand,43
339,360,Airport,35,Trip Completed,7/11/16 8:02,7/11/16 9:05,7/11/16,8,Morning,supply,demand,63
340,771,Airport,35,Trip Completed,7/11/16 16:19,7/11/16 17:34,7/11/16,16,Afternoon,supply,demand,75
341,1274,City,35,Trip Completed,7/11/16 22:01,7/11/16 23:21,7/11/16,22,Night,supply,demand,80
342,1501,City,35,Trip Completed,7/12/16 5:41,7/12/16 6:47,7/12/16,5,Early Morning,supply,demand,66
343,1972,City,35,Trip Completed,7/12/16 12:22,7/12/16 12:43,7/12/16,12,Morning,supply,demand,21
344,2871,City,35,Trip Completed,7/13/16 5:53,7/13/16 7:00,7/13/16,5,Early Morning,supply,demand,67
345,3395,City,35,Trip Completed,7/13/16 14:52,7/13/16 15:33,7/13/16,14,Afternoon,supply,demand,40
346,3572,City,35,Trip Completed,7/13/16 18:25,7/13/16 19:31,7/13/16,18,Evening,supply,demand,65
347,4118,Airport,35,Trip Completed,7/14/16 4:28,7/14/16 5:26,7/14/16,4,Early Morning,supply,demand,58
348,4739,City,35,Trip Completed,7/14/16 14:52,7/14/16 15:37,7/14/16,14,Afternoon,supply,demand,44
349,6556,City,35,Trip Completed,7/15/16 21:09,7/15/16 21:38,7/15/16,21,Night,supply,demand,28
350,6677,Airport,35,Trip Completed,7/15/16 22:29,7/15/16 23:22,7/15/16,22,Night,supply,demand,52
351,1104,Airport,36,Trip Completed,7/11/16 20:17,7/11/16 21:20,7/11/16,20,Evening,supply,demand,63
352,1596,Airport,36,Trip Completed,7/12/16 6:39,7/12/16 7:30,7/12/16,6,Early Morning,supply,demand,51
353,1835,Airport,36,Trip Completed,7/12/16 9:35,7/12/16 10:30,7/12/16,9,Morning,supply,demand,55
354,2110,Airport,36,Trip Completed,7/12/16 16:19,7/12/16 17:12,7/12/16,16,Afternoon,supply,demand,53
355,2759,Airport,36,Trip Completed,7/13/16 3:50,7/13/16 4:33,7/13/16,3,Late Night,supply,demand,43
356,3010,Airport,36,Trip Completed,7/13/16 7:26,7/13/16 8:40,7/13/16,7,Early Morning,supply,demand,74
357,3403,City,36,Trip Completed,7/13/16 15:16,7/13/16 15:45,7/13/16,15,Afternoon,supply,demand,29
358,3856,Airport,36,Trip Completed,7/13/16 21:34,7/13/16 22:26,7/13/16,21,Night,supply,demand,51
359,4472,City,36,Trip Completed,7/14/16 8:39,7/14/16 9:55,7/14/16,8,Morning,supply,demand,75
360,5199,City,36,Trip Completed,7/14/16 20:50,7/14/16 21:57,7/14/16,20,Evening,supply,demand,66
361,5612,City,36,Trip Completed,7/15/16 6:15,7/15/16 7:17,7/15/16,6,Early Morning,supply,demand,61
362,6614,Airport,36,Trip Completed,7/15/16 21:40,7/15/16 22:56,7/15/16,21,Night,supply,demand,75
363,191,Airport,37,Trip Completed,7/11/16 5:55,7/11/16 6:45,7/11/16,5,Early Morning,supply,demand,50
364,333,City,37,Trip Completed,7/11/16 7:43,7/11/16 8:53,7/11/16,7,Early Morning,supply,demand,70
365,488,Airport,37,Trip Completed,7/11/16 9:35,7/11/16 10:20,7/11/16,9,Morning,supply,demand,45
366,1780,City,37,Trip Completed,7/12/16 8:58,7/12/16 9:45,7/12/16,8,Morning,supply,demand,47
367,2235,Airport,37,Trip Completed,7/12/16 18:12,7/12/16 19:14,7/12/16,18,Evening,supply,demand,62
368,2516,City,37,Trip Completed,7/12/16 21:05,7/12/16 22:18,7/12/16,21,Night,supply,demand,73
369,4209,City,37,Trip Completed,7/14/16 5:37,7/14/16 6:42,7/14/16,5,Early Morning,supply,demand,65
370,4726,City,37,Trip Completed,7/14/16 13:52,7/14/16 15:04,7/14/16,13,Afternoon,supply,demand,72
371,5088,Airport,37,Trip Completed,7/14/16 19:52,7/14/16 21:06,7/14/16,19,Evening,supply,demand,73
372,5352,Airport,37,Trip Completed,7/14/16 23:01,7/14/16 23:45,7/14/16,23,Night,supply,demand,44
373,6024,Airport,37,Trip Completed,7/15/16 12:43,7/15/16 13:55,7/15/16,12,Morning,supply,demand,72
374,6196,Airport,37,Trip Completed,7/15/16 17:19,7/15/16 18:03,7/15/16,17,Evening,supply,demand,43
375,6297,City,37,Trip Completed,7/15/16 18:21,7/15/16 18:57,7/15/16,18,Evening,supply,demand,36
376,125,City,38,Trip Completed,7/11/16 5:12,7/11/16 6:17,7/11/16,5,Early Morning,supply,demand,65
377,1611,City,38,Trip Completed,7/12/16 6:49,7/12/16 7:44,7/12/16,6,Early Morning,supply,demand,55
378,1814,City,38,Trip Completed,7/12/16 9:19,7/12/16 9:59,7/12/16,9,Morning,supply,demand,40
379,3088,City,38,Trip Completed,7/13/16 8:12,7/13/16 9:01,7/13/16,8,Morning,supply,demand,48
380,3384,Airport,38,Trip Completed,7/13/16 14:40,7/13/16 15:34,7/13/16,14,Afternoon,supply,demand,53
381,4218,Airport,38,Trip Completed,7/14/16 5:38,7/14/16 6:24,7/14/16,5,Early Morning,supply,demand,46
382,5757,City,38,Trip Completed,7/15/16 8:12,7/15/16 9:17,7/15/16,8,Morning,supply,demand,65
383,5958,Airport,38,Trip Completed,7/15/16 10:48,7/15/16 11:49,7/15/16,10,Morning,supply,demand,60
384,6314,City,38,Trip Completed,7/15/16 18:31,7/15/16 19:30,7/15/16,18,Evening,supply,demand,59
385,249,City,39,Trip Completed,7/11/16 6:31,7/11/16 7:14,7/11/16,6,Early Morning,supply,demand,43
386,728,City,39,Trip Completed,7/11/16 15:05,7/11/16 16:09,7/11/16,15,Afternoon,supply,demand,64
387,3042,City,39,Trip Completed,7/13/16 7:38,7/13/16 8:32,7/13/16,7,Early Morning,supply,demand,53
388,3620,City,39,Trip Completed,7/13/16 18:54,7/13/16 20:08,7/13/16,18,Evening,supply,demand,73
389,4276,City,39,Trip Completed,7/14/16 6:22,7/14/16 7:23,7/14/16,6,Early Morning,supply,demand,60
390,4735,City,39,Trip Completed,7/14/16 14:43,7/14/16 15:51,7/14/16,14,Afternoon,supply,demand,68
391,1353,Airport,40,Trip Completed,7/11/16 23:51,7/12/16 0:34,7/11/16,23,Night,supply,demand,43
392,1568,City,40,Trip Completed,7/12/16 6:18,7/12/16 6:52,7/12/16,6,Early Morning,supply,demand,34
393,2465,City,40,Trip Completed,7/12/16 20:38,7/12/16 21:37,7/12/16,20,Evening,supply,demand,59
394,3688,City,40,Trip Completed,7/13/16 19:39,7/13/16 20:40,7/13/16,19,Evening,supply,demand,60
395,4727,City,40,Trip Completed,7/14/16 14:06,7/14/16 15:02,7/14/16,14,Afternoon,supply,demand,56
396,5348,City,40,Trip Completed,7/14/16 22:50,7/14/16 23:45,7/14/16,22,Night,supply,demand,54
397,6537,Airport,40,Trip Completed,7/15/16 20:52,7/15/16 22:03,7/15/16,20,Evening,supply,demand,70
398,1941,Airport,41,Trip Completed,7/12/16 11:29,7/12/16 12:09,7/12/16,11,Morning,supply,demand,40
399,3766,Airport,41,Trip Completed,7/13/16 20:33,7/13/16 21:24,7/13/16,20,Evening,supply,demand,51
400,4243,Airport,41,Trip Completed,7/14/16 6:02,7/14/16 6:37,7/14/16,6,Early Morning,supply,demand,35
401,4717,Airport,41,Trip Completed,7/14/16 13:42,7/14/16 14:36,7/14/16,13,Afternoon,supply,demand,54
402,5682,City,41,Trip Completed,7/15/16 7:16,7/15/16 8:24,7/15/16,7,Early Morning,supply,demand,68
403,6343,City,41,Trip Completed,7/15/16 18:44,7/15/16 19:21,7/15/16,18,Evening,supply,demand,37
404,6726,Airport,41,Trip Completed,7/15/16 23:22,7/16/16 0:12,7/15/16,23,Night,supply,demand,49
405,238,City,42,Trip Completed,7/11/16 6:27,7/11/16 7:15,7/11/16,6,Early Morning,supply,demand,48
406,2624,City,42,Trip Completed,7/12/16 22:16,7/12/16 23:17,7/12/16,22,Night,supply,demand,61
407,2787,City,42,Trip Completed,7/13/16 4:54,7/13/16 5:29,7/13/16,4,Early Morning,supply,demand,34
408,3992,City,42,Trip Completed,7/13/16 23:24,7/14/16 0:04,7/13/16,23,Night,supply,demand,39
409,4974,City,42,Trip Completed,7/14/16 18:44,7/14/16 19:16,7/14/16,18,Evening,supply,demand,31
410,5478,Airport,42,Trip Completed,7/15/16 4:43,7/15/16 5:44,7/15/16,4,Early Morning,supply,demand,61
411,5641,City,42,Trip Completed,7/15/16 6:46,7/15/16 7:16,7/15/16,6,Early Morning,supply,demand,29
412,128,City,43,Trip Completed,7/11/16 5:12,7/11/16 5:48,7/11/16,5,Early Morning,supply,demand,36
413,627,City,43,Trip Completed,7/11/16 12:12,7/11/16 13:10,7/11/16,12,Morning,supply,demand,58
414,1766,Airport,43,Trip Completed,7/12/16 8:45,7/12/16 9:52,7/12/16,8,Morning,supply,demand,67
415,2089,City,43,Trip Completed,7/12/16 15:49,7/12/16 16:32,7/12/16,15,Afternoon,supply,demand,43
416,3565,City,43,Trip Completed,7/13/16 18:13,7/13/16 18:50,7/13/16,18,Evening,supply,demand,37
417,3954,Airport,43,Trip Completed,7/13/16 22:43,7/14/16 0:03,7/13/16,22,Night,supply,demand,79
418,4204,City,43,Trip Completed,7/14/16 5:36,7/14/16 6:23,7/14/16,5,Early Morning,supply,demand,47
419,4651,City,43,Trip Completed,7/14/16 11:54,7/14/16 12:47,7/14/16,11,Morning,supply,demand,52
420,5814,City,43,Trip Completed,7/15/16 8:43,7/15/16 9:55,7/15/16,8,Morning,supply,demand,71
421,6062,City,43,Trip Completed,7/15/16 13:48,7/15/16 14:51,7/15/16,13,Afternoon,supply,demand,62
422,118,Airport,44,Trip Completed,7/11/16 5:11,7/11/16 5:52,7/11/16,5,Early Morning,supply,demand,41
423,339,Airport,44,Trip Completed,7/11/16 7:49,7/11/16 8:45,7/11/16,7,Early Morning,supply,demand,56
424,766,City,44,Trip Completed,7/11/16 16:23,7/11/16 17:27,7/11/16,16,Afternoon,supply,demand,64
425,1133,Airport,44,Trip Completed,7/11/16 20:27,7/11/16 21:31,7/11/16,20,Evening,supply,demand,64
426,2458,City,44,Trip Completed,7/12/16 20:33,7/12/16 21:33,7/12/16,20,Evening,supply,demand,60
427,3060,Airport,44,Trip Completed,7/13/16 7:56,7/13/16 9:12,7/13/16,7,Early Morning,supply,demand,75
428,3653,City,44,Trip Completed,7/13/16 19:18,7/13/16 19:51,7/13/16,19,Evening,supply,demand,32
429,4321,City,44,Trip Completed,7/14/16 6:56,7/14/16 7:47,7/14/16,6,Early Morning,supply,demand,51
430,5672,Airport,44,Trip Completed,7/15/16 7:07,7/15/16 7:59,7/15/16,7,Early Morning,supply,demand,52
431,1698,City,45,Trip Completed,7/12/16 7:56,7/12/16 8:56,7/12/16,7,Early Morning,supply,demand,60
432,2098,City,45,Trip Completed,7/12/16 16:12,7/12/16 16:42,7/12/16,16,Afternoon,supply,demand,30
433,2733,City,45,Trip Completed,7/13/16 2:37,7/13/16 3:45,7/13/16,2,Late Night,supply,demand,67
434,2917,Airport,45,Trip Completed,7/13/16 6:21,7/13/16 6:53,7/13/16,6,Early Morning,supply,demand,31
435,3151,Airport,45,Trip Completed,7/13/16 9:00,7/13/16 9:38,7/13/16,9,Morning,supply,demand,37
436,3358,City,45,Trip Completed,7/13/16 13:30,7/13/16 14:38,7/13/16,13,Afternoon,supply,demand,68
437,5435,City,45,Trip Completed,7/15/16 2:52,7/15/16 3:43,7/15/16,2,Late Night,supply,demand,51
438,5717,Airport,45,Trip Completed,7/15/16 7:41,7/15/16 8:24,7/15/16,7,Early Morning,supply,demand,43
439,635,Airport,46,Trip Completed,7/11/16 12:25,7/11/16 13:29,7/11/16,12,Morning,supply,demand,64
440,1275,Airport,46,Trip Completed,7/11/16 22:05,7/11/16 23:02,7/11/16,22,Night,supply,demand,57
441,1562,Airport,46,Trip Completed,7/12/16 6:16,7/12/16 7:15,7/12/16,6,Early Morning,supply,demand,59
442,2908,Airport,46,Trip Completed,7/13/16 6:14,7/13/16 7:17,7/13/16,6,Early Morning,supply,demand,62
443,3414,City,46,Trip Completed,7/13/16 15:28,7/13/16 16:44,7/13/16,15,Afternoon,supply,demand,76
444,3638,Airport,46,Trip Completed,7/13/16 19:09,7/13/16 19:58,7/13/16,19,Evening,supply,demand,48
445,5132,Airport,46,Trip Completed,7/14/16 20:11,7/14/16 20:40,7/14/16,20,Evening,supply,demand,29
446,5422,City,46,Trip Completed,7/15/16 2:09,7/15/16 3:09,7/15/16,2,Late Night,supply,demand,60
447,5724,City,46,Trip Completed,7/15/16 7:40,7/15/16 8:48,7/15/16,7,Early Morning,supply,demand,68
448,6026,Airport,46,Trip Completed,7/15/16 12:50,7/15/16 13:35,7/15/16,12,Morning,supply,demand,44
449,6416,City,46,Trip Completed,7/15/16 19:42,7/15/16 20:27,7/15/16,19,Evening,supply,demand,45
450,995,Airport,47,Trip Completed,7/11/16 19:11,7/11/16 19:33,7/11/16,19,Evening,supply,demand,22
451,1771,City,47,Trip Completed,7/12/16 8:56,7/12/16 9:27,7/12/16,8,Morning,supply,demand,31
452,2729,Airport,47,Trip Completed,7/13/16 2:36,7/13/16 3:03,7/13/16,2,Late Night,supply,demand,26
453,3416,City,47,Trip Completed,7/13/16 15:31,7/13/16 16:06,7/13/16,15,Afternoon,supply,demand,34
454,4286,City,47,Trip Completed,7/14/16 6:35,7/14/16 7:35,7/14/16,6,Early Morning,supply,demand,60
455,5012,Airport,47,Trip Completed,7/14/16 18:59,7/14/16 20:05,7/14/16,18,Evening,supply,demand,65
456,6761,Airport,47,Trip Completed,7/15/16 0:05,7/15/16 0:47,7/15/16,0,Late Night,supply,demand,42
457,5638,City,47,Trip Completed,7/15/16 6:40,7/15/16 7:18,7/15/16,6,Early Morning,supply,demand,37
458,6191,Airport,47,Trip Completed,7/15/16 17:17,7/15/16 18:16,7/15/16,17,Evening,supply,demand,58
